transaction_id,date,account,description,info,amount_orig,class,category,sub_category,rule_id,source_file,record_type,share,amount,owner,split,transaction_row_id,not_unique_id
20240731__varat__spankinsaldo____66800__actual__varatcsv,2024-07-31,varat,S-Pankin saldo,,6680.0,varat,käteinen,s-pankki,6,varat.csv,Actual,1.0,6680.0,mkk,False,20240731__varat__spankinsaldo____66800__actual__varatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240831__varat__spankinsaldo____65330__actual__varatcsv,2024-08-31,varat,S-Pankin saldo,,6533.0,varat,käteinen,s-pankki,6,varat.csv,Actual,1.0,6533.0,mkk,False,20240831__varat__spankinsaldo____65330__actual__varatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230131__varat__spankinsaldo____74600__actual__varatcsv,2023-01-31,varat,S-Pankin saldo,,7460.0,varat,käteinen,s-pankki,6,varat.csv,Actual,1.0,7460.0,mkk,False,20230131__varat__spankinsaldo____74600__actual__varatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230228__varat__spankinsaldo____4970__actual__varatcsv,2023-02-28,varat,S-Pankin saldo,,497.0,varat,käteinen,s-pankki,6,varat.csv,Actual,1.0,497.0,mkk,False,20230228__varat__spankinsaldo____4970__actual__varatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240930__varat__spankinsaldo____96110__actual__varatcsv,2024-09-30,varat,S-Pankin saldo,,9611.0,varat,käteinen,s-pankki,6,varat.csv,Actual,1.0,9611.0,mkk,False,20240930__varat__spankinsaldo____96110__actual__varatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230331__varat__spankinsaldo____39250__actual__varatcsv,2023-03-31,varat,S-Pankin saldo,,3925.0,varat,käteinen,s-pankki,6,varat.csv,Actual,1.0,3925.0,mkk,False,20230331__varat__spankinsaldo____39250__actual__varatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230430__varat__spankinsaldo____28510__actual__varatcsv,2023-04-30,varat,S-Pankin saldo,,2851.0,varat,käteinen,s-pankki,6,varat.csv,Actual,1.0,2851.0,mkk,False,20230430__varat__spankinsaldo____28510__actual__varatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240630__varat__spankinsaldo____4470__actual__varatcsv,2024-06-30,varat,S-Pankin saldo,,447.0,varat,käteinen,s-pankki,6,varat.csv,Actual,1.0,447.0,mkk,False,20240630__varat__spankinsaldo____4470__actual__varatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230903__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-09-03,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20230903__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20231003__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-10-03,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20231003__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20231202__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-12-02,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20231202__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20230605__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-06-05,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20230605__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20230205__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-02-05,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20230205__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20230705__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-07-05,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20230705__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20230406__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-04-06,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20230406__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20231102__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-11-02,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20231102__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20230106__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-01-06,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20230106__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20230307__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-03-07,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20230307__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20230506__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-05-06,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20230506__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20230804__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-08-04,luottokortti,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,menot,media,musiikki,8,luottokortti.xlsx,Actual,1.0,-12.99,mkk,False,20230804__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx__mkk,"just a dummy value for migration, will be created for future runs"
20230315__penno__viihde__skyshowtime__349__actual__pennoxlsx,2023-03-15,penno,Viihde,SkyShowtime ,-3.49,menot,viihde,,25,penno.xlsx,Actual,1.0,-3.49,mkk,False,20230315__penno__viihde__skyshowtime__349__actual__pennoxlsx__mkk,"just a dummy value for migration, will be created for future runs"
20230301__penno__viihde__netflix__1599__actual__pennoxlsx,2023-03-01,penno,Viihde,Netflix ,-15.99,menot,viihde,,25,penno.xlsx,Actual,1.0,-15.99,mkk,False,20230301__penno__viihde__netflix__1599__actual__pennoxlsx__mkk,"just a dummy value for migration, will be created for future runs"
20240731__tulot__ansiotulot____30000__actual__tulotcsv,2024-07-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20240731__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20241130__tulot__ansiotulot____30000__actual__tulotcsv,2024-11-30,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20241130__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230131__tulot__ansiotulot____30000__actual__tulotcsv,2023-01-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20230131__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230228__tulot__ansiotulot____30000__actual__tulotcsv,2023-02-28,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20230228__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230331__tulot__ansiotulot____30000__actual__tulotcsv,2023-03-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20230331__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230430__tulot__ansiotulot____30000__actual__tulotcsv,2023-04-30,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20230430__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20241231__tulot__ansiotulot____30000__actual__tulotcsv,2024-12-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20241231__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230630__tulot__ansiotulot____30000__actual__tulotcsv,2023-06-30,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20230630__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230731__tulot__ansiotulot____30000__actual__tulotcsv,2023-07-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20230731__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230831__tulot__ansiotulot____30000__actual__tulotcsv,2023-08-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20230831__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230930__tulot__ansiotulot____30000__actual__tulotcsv,2023-09-30,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20230930__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20231031__tulot__ansiotulot____30000__actual__tulotcsv,2023-10-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20231031__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20231130__tulot__ansiotulot____30000__actual__tulotcsv,2023-11-30,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20231130__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230531__tulot__ansiotulot____30000__actual__tulotcsv,2023-05-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20230531__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240131__tulot__ansiotulot____35000__actual__tulotcsv,2024-01-31,tulot,ansiotulot,,3500.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3500.0,mkk,False,20240131__tulot__ansiotulot____35000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240228__tulot__ansiotulot____35000__actual__tulotcsv,2024-02-28,tulot,ansiotulot,,3500.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3500.0,mkk,False,20240228__tulot__ansiotulot____35000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240331__tulot__ansiotulot____30000__actual__tulotcsv,2024-03-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20240331__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240430__tulot__ansiotulot____30000__actual__tulotcsv,2024-04-30,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20240430__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240531__tulot__ansiotulot____30000__actual__tulotcsv,2024-05-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20240531__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240630__tulot__ansiotulot____30000__actual__tulotcsv,2024-06-30,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20240630__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240831__tulot__ansiotulot____30000__actual__tulotcsv,2024-08-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20240831__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240930__tulot__ansiotulot____30000__actual__tulotcsv,2024-09-30,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20240930__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20241031__tulot__ansiotulot____30000__actual__tulotcsv,2024-10-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20241031__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20231231__tulot__ansiotulot____30000__actual__tulotcsv,2023-12-31,tulot,ansiotulot,,3000.0,tulot,ansiotulot,päivityö,12,tulot.csv,Actual,1.0,3000.0,mkk,False,20231231__tulot__ansiotulot____30000__actual__tulotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20231130__velat__asuntolaina____850000__actual__velatcsv,2023-11-30,velat,asuntolaina,,-85000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-85000.0,mkk,False,20231130__velat__asuntolaina____850000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20231231__velat__asuntolaina____845000__actual__velatcsv,2023-12-31,velat,asuntolaina,,-84500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-84500.0,mkk,False,20231231__velat__asuntolaina____845000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240131__velat__asuntolaina____840000__actual__velatcsv,2024-01-31,velat,asuntolaina,,-84000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-84000.0,mkk,False,20240131__velat__asuntolaina____840000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240228__velat__asuntolaina____835000__actual__velatcsv,2024-02-28,velat,asuntolaina,,-83500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-83500.0,mkk,False,20240228__velat__asuntolaina____835000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240331__velat__asuntolaina____830000__actual__velatcsv,2024-03-31,velat,asuntolaina,,-83000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-83000.0,mkk,False,20240331__velat__asuntolaina____830000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20241031__velat__asuntolaina____795000__actual__velatcsv,2024-10-31,velat,asuntolaina,,-79500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-79500.0,mkk,False,20241031__velat__asuntolaina____795000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240531__velat__asuntolaina____820000__actual__velatcsv,2024-05-31,velat,asuntolaina,,-82000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-82000.0,mkk,False,20240531__velat__asuntolaina____820000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240831__velat__asuntolaina____805000__actual__velatcsv,2024-08-31,velat,asuntolaina,,-80500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-80500.0,mkk,False,20240831__velat__asuntolaina____805000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240731__velat__asuntolaina____810000__actual__velatcsv,2024-07-31,velat,asuntolaina,,-81000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-81000.0,mkk,False,20240731__velat__asuntolaina____810000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240630__velat__asuntolaina____815000__actual__velatcsv,2024-06-30,velat,asuntolaina,,-81500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-81500.0,mkk,False,20240630__velat__asuntolaina____815000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240430__velat__asuntolaina____825000__actual__velatcsv,2024-04-30,velat,asuntolaina,,-82500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-82500.0,mkk,False,20240430__velat__asuntolaina____825000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20231031__velat__asuntolaina____855000__actual__velatcsv,2023-10-31,velat,asuntolaina,,-85500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-85500.0,mkk,False,20231031__velat__asuntolaina____855000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240930__velat__asuntolaina____800000__actual__velatcsv,2024-09-30,velat,asuntolaina,,-80000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-80000.0,mkk,False,20240930__velat__asuntolaina____800000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230930__velat__asuntolaina____860000__actual__velatcsv,2023-09-30,velat,asuntolaina,,-86000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-86000.0,mkk,False,20230930__velat__asuntolaina____860000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20241231__velat__asuntolaina____785000__actual__velatcsv,2024-12-31,velat,asuntolaina,,-78500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-78500.0,mkk,False,20241231__velat__asuntolaina____785000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230731__velat__asuntolaina____870000__actual__velatcsv,2023-07-31,velat,asuntolaina,,-87000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-87000.0,mkk,False,20230731__velat__asuntolaina____870000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230630__velat__asuntolaina____875000__actual__velatcsv,2023-06-30,velat,asuntolaina,,-87500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-87500.0,mkk,False,20230630__velat__asuntolaina____875000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230531__velat__asuntolaina____880000__actual__velatcsv,2023-05-31,velat,asuntolaina,,-88000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-88000.0,mkk,False,20230531__velat__asuntolaina____880000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230430__velat__asuntolaina____885000__actual__velatcsv,2023-04-30,velat,asuntolaina,,-88500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-88500.0,mkk,False,20230430__velat__asuntolaina____885000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230331__velat__asuntolaina____890000__actual__velatcsv,2023-03-31,velat,asuntolaina,,-89000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-89000.0,mkk,False,20230331__velat__asuntolaina____890000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230228__velat__asuntolaina____895000__actual__velatcsv,2023-02-28,velat,asuntolaina,,-89500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-89500.0,mkk,False,20230228__velat__asuntolaina____895000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230131__velat__asuntolaina____900000__actual__velatcsv,2023-01-31,velat,asuntolaina,,-90000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-90000.0,mkk,False,20230131__velat__asuntolaina____900000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20241130__velat__asuntolaina____790000__actual__velatcsv,2024-11-30,velat,asuntolaina,,-79000.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-79000.0,mkk,False,20241130__velat__asuntolaina____790000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230831__velat__asuntolaina____865000__actual__velatcsv,2023-08-31,velat,asuntolaina,,-86500.0,velat,asuntolaina,,2,velat.csv,Actual,1.0,-86500.0,mkk,False,20230831__velat__asuntolaina____865000__actual__velatcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230227__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1848997__actual__nordnet_salkkuraportti_preprocessedcsv,2023-02-27,nordnet_salkkuraportti,iShares Core MSCI World UCITS ETF USD (Acc),Salkku 3,18489.97,varat,sijoitusvarallisuus,kasvusalkku,11,nordnet_salkkuraportti_preprocessed.csv,Actual,1.0,18489.97,mkk,False,20230227__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1848997__actual__nordnet_salkkuraportti_preprocessedcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230430__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1850426__actual__nordnet_salkkuraportti_preprocessedcsv,2023-04-30,nordnet_salkkuraportti,iShares Core MSCI World UCITS ETF USD (Acc),Salkku 3,18504.26,varat,sijoitusvarallisuus,kasvusalkku,11,nordnet_salkkuraportti_preprocessed.csv,Actual,1.0,18504.26,mkk,False,20230430__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1850426__actual__nordnet_salkkuraportti_preprocessedcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230131__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1831361__actual__nordnet_salkkuraportti_preprocessedcsv,2023-01-31,nordnet_salkkuraportti,iShares Core MSCI World UCITS ETF USD (Acc),Salkku 3,18313.61,varat,sijoitusvarallisuus,kasvusalkku,11,nordnet_salkkuraportti_preprocessed.csv,Actual,1.0,18313.61,mkk,False,20230131__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1831361__actual__nordnet_salkkuraportti_preprocessedcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230331__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1845637__actual__nordnet_salkkuraportti_preprocessedcsv,2023-03-31,nordnet_salkkuraportti,iShares Core MSCI World UCITS ETF USD (Acc),Salkku 3,18456.37,varat,sijoitusvarallisuus,kasvusalkku,11,nordnet_salkkuraportti_preprocessed.csv,Actual,1.0,18456.37,mkk,False,20230331__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1845637__actual__nordnet_salkkuraportti_preprocessedcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230131__menot__käteisellälapaset____5000__actual__menotcsv,2023-01-31,menot,käteisellä lapaset,,-500.0,menot,vaatteet,,13,menot.csv,Actual,1.0,-500.0,mkk,False,20230131__menot__käteisellälapaset____5000__actual__menotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20240228__menot__maksoinyrityksenkulujakäteisellä____500__actual__menotcsv,2024-02-28,menot,maksoin yrityksen kuluja käteisellä,,-50.0,pois,yrityksen kulut,,17,menot.csv,Actual,1.0,-50.0,mkk,False,20240228__menot__maksoinyrityksenkulujakäteisellä____500__actual__menotcsv__mkk,"just a dummy value for migration, will be created for future runs"
20230228__menot__muuta____2010__actual__menotcsv,2023-02-28,menot,muuta,,-201.0,menot,muut,,24,menot.csv,Actual,1.0,-201.0,mkk,False,20230228__menot__muuta____2010__actual__menotcsv__mkk,"just a dummy value for migration, will be created for future runs"
